Date,AAPL,ABBV,ABT,ACN,AIG,ALL,AMGN,AMZN,APA,APC,AXP,BA,BAC,BAX,BIIB,BK,BMY,C,CAT,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DIS,DOW,DVN,EBAY,EMC,EMR,EXC,F,FB,FCX,FDX,FOXA,GD,GE,GILD,GM,GOOG,GS,HAL,HD,HON,HPQ,IBM,INTC,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NKE,NOV,NSC,ORCL,OXY,PEP,PFE,PG,PM,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU,MTK,XAR,KBE,XBI,KCE,XHE,XHS,XHB,KIE,XME,XES,XOP,XPH,KRE,XRT,XSD,XSW,XTL,XTN
2016-12-20,116.949997,61.539078,37.944896,124.099998,66.599998,74.480003,147.220001,771.219971,66.485538,70.970001,74.74123,156.389999,22.709999,44.099998,285.589996,47.68,58.732163,60.799999,93.56366,66.008447,70.731392,90.620003,51.549999,163.860001,30.299828,79.360187,117.949997,75.260002,105.459999,58.339608,46.66,29.26,,57.310001,35.459999,12.577303,119.089996,14.16,198.740005,28.18,174.503065,32.009104,74.050003,36.610001,796.419983,243.089996,53.330002,137.110001,117.709999,15.08,167.600006,37.209999,115.660004,86.05385,41.66,73.379997,253.729996,73.907753,104.323826,123.330002,44.133038,72.010001,54.279999,178.649994,67.339996,104.949074,60.5,43.5,63.540001,51.790001,38.799999,108.169998,38.847854,72.379997,104.900002,32.849998,83.905032,90.699997,66.910004,143.084809,57.700001,85.279999,49.200001,182.979996,41.98207,77.650002,95.730003,74.040001,161.589996,104.650002,117.519997,52.258771,110.650002,78.360001,52.558078,86.279999,56.099998,71.82,90.43,83.57,52.049999,75.989998,23.66,69.239998,63.290001,50.360001,49.119999,48.650002,61.560001,64.489998,44.029999,61.73,45.93,49.91,52.919998,34.860001,83.68,31.76,22.809999,42,39.709999,56.110001,46.75,57.509998,55.73,70.489998,55.610001
2016-12-19,116.639999,61.59848,38.093934,123.650002,66.540001,74.370003,147.740005,766,66.435733,71.370003,74.233402,156.179993,22.48,44.639999,278.769989,47.279999,59.030194,59.66,91.947076,65.680342,69.874766,90.040001,51.98,163.460007,30.488211,79.44965,117.650002,75.029999,105.300003,58.319764,47.040001,29.379999,,56.310001,35.75,12.459207,119.239998,13.55,197.619995,28.120001,173.875797,31.681569,74.400002,36.400002,794.200012,239.070007,53.720001,135.440002,117.290001,15.12,166.679993,36.889999,116.019997,84.959905,41.669998,73.419998,252.179993,72.564339,103.325894,122.989998,44.401899,72.666079,53.919998,178.160004,67.15,105.038616,61.139999,42.830002,63.619999,50.849998,38.490002,106.93,38.748245,72.470001,105.410004,32.830002,84.043931,90.42,67.019997,142.249092,57.650002,85.120003,49.09,182.630005,41.636088,77.040001,95.080002,73.57,161.539993,103.400002,116.980003,51.592356,110.82,78.099998,52.3503,86.059998,55.220001,71.580002,90.419998,82.910004,52.150002,76.160004,23.370001,69.290001,62.93,50.32,48.939999,48.59,61.389999,64.220001,43.41,61.009998,45.310001,50.150002,52.799999,34.709999,83.160004,31.16,22.620001,42.220001,39.82,55.07,46.119999,57.389999,55.59,70.540001,54.950001
2016-12-16,115.970001,61.59848,37.855473,123,66.300003,74.110001,149.369995,757.77002,66.126964,70.610001,74.681488,154.5,22.66,44.720001,286.399994,47.560001,58.235443,59.75,91.818148,65.84937,69.585902,89.669998,51.939999,160.410004,30.329574,79.081871,118.080002,74.860001,103.910004,57.952662,47.380001,29.610001,,55.73,35.720001,12.429683,119.870003,13.83,196.479996,28.030001,173.656746,31.512838,74.099998,36.369999,790.799988,238.899994,53.990002,135.110001,116.379997,15.05,166.729996,36.310001,115.879997,84.472603,41.740002,73.309998,250.080002,72.604145,103.216121,123.239998,44.182826,73.023943,54.369999,177.449997,66.436481,104.959025,62.439999,42.709999,62.299999,50.919998,38.720001,106.669998,38.947462,73.440002,105.870003,32.84,84.014168,90.271705,66.459999,141.095033,57.66,85.5,48.919998,181.289993,41.191258,76.75,94.800003,72.889999,163.940002,103.309998,115.809998,51.463054,108.519997,78.349998,51.717071,86.080002,55.34,70.980003,91.18,82.690002,52.049999,76.510002,23.360001,69.580002,62.580002,50.419998,48.59,48.41,61.09,63.77,43.16,61.950001,45.27,50.310001,52.889999,34.580002,82.360001,31.309999,22.620001,42.009998,39.869999,54.740002,45.91,56.889999,55.23,69.790001,54.830002
2016-12-15,115.82,61.400478,38.680148,124.550003,66.190002,73.540001,150.389999,761,66.475575,70.330002,74.621745,153.770004,23.16,45.09,286.970001,48.349998,58.265249,60.23,93.752099,65.84937,69.605821,90.360001,51.740002,160.110001,30.369232,77.819506,117.050003,74.889999,104.389999,57.893131,47.529999,29.73,,56.18,35.73,12.380476,120.57,14.61,197.919998,27.99,173.367989,31.026499,75.550003,36.240002,797.849976,243,53.790001,135.839996,116.339996,15.51,168.020004,36.790001,115.889999,85.526768,41.549999,71.370003,250.649994,73.310681,104.134217,122.360001,44.521392,73.004065,57.279999,176.020004,65.663504,104.839637,62.369999,43.009998,62.580002,51.290001,39.700001,108.110001,40.700598,71.300003,105.300003,32.75,84.014168,88.877742,68.029999,141.890931,57.709999,85.279999,48.459999,180,41.023213,76.980003,95.32,73.449997,160.619995,104.68,117.279999,51.701767,108.129997,79.5,51.261938,85.720001,55.189999,71.080002,90.889999,83.097994,51.754,76.038002,23.563,69.525001,62.706001,50.575998,48.944,47.827002,61.696002,64.000997,43.656001,61.921997,45.713001,50.461003,52.576999,34.506001,82.706003,31.899999,22.678001,41.855001,39.289001,55.429998,46.400998,57.212001,55.442002,70.191998,55.500001
2016-12-14,115.190002,61.053971,38.570853,123.650002,66.010002,72.610001,148.690002,768.820007,65.479537,70.68,73.755437,154.470001,22.67,45.040001,286.25,48.07,58.116231,59.450001,92.968599,65.53121,69.745271,88.949997,51.490002,158.990005,30.200679,78.485478,115.959999,73.709999,104.050003,57.208534,47.02,29.82,,56.27,35.09,12.331268,120.209999,14.65,197.919998,28.02,172.989641,31.264706,75.709999,35.950001,797.070007,239.929993,53.509998,135.979996,116.510002,15.61,168.509995,36.549999,114.989998,84.263759,41.209999,67.669998,252.300003,73.201217,103.06643,122.839996,42.649325,72.864897,56.389999,176.600006,65.346385,103.785075,61.799999,42.860001,62.68,51.790001,39.48,107.580002,40.720521,70.959999,104.470001,32.82,83.706608,89.688417,67.559998,142.109808,58.75,85.160004,48.48,181.279999,40.627807,77.190002,94.650002,72.5,159.860001,102.82,117.260002,51.453106,109.269997,79.129997,51.083842,85.739998,54.700001,71.339996,90.580002,83.296821,51.535627,75.86889,23.363904,69.076961,62.636427,50.248165,48.724965,47.490262,61.346759,63.802085,43.088394,60.882302,45.563935,50.421025,52.007465,34.885185,82.417585,32.019737,22.448222,41.665342,38.949787,54.633018,46.391032,56.134222,55.461924,69.30488,54.990828
2016-12-13,115.190002,61.370778,39.186873,125.400002,66.309998,72.93,148.369995,774.340027,67.083159,72.690002,73.52641,156.660004,22.610001,45.02,287.380005,48.279999,56.794955,59.790001,95.229835,66.505573,69.705434,89.449997,52.639999,159.770004,30.329574,79.668329,117.419998,74.75,103.849998,57.694699,48.189999,29.82,,56.77,35.459999,12.567463,120.309998,15.04,201.020004,27.040001,173.557171,31.502913,74.839996,37.360001,796.099976,238.550003,54.900002,136.539993,118.089996,15.82,168.289993,36.799999,115.889999,84.293593,41.759998,68.639999,251.690002,74.285904,103.106348,122.68,42.898271,72.934481,56.689999,178.830002,66.089633,103.984047,61.790001,42.560001,62.98,52.299999,40.32,109.830002,40.600986,72.349998,105.629997,32.830002,84.510236,90.983519,69.339996,141.682013,59.310001,86.129997,49.189999,187.429993,40.884822,77.669998,94.669998,73.199997,160.539993,104.040001,120.160004,51.423267,110.309998,79.199997,51.806119,87.730003,55.84,71.800003,92.580002,83.863466,52.101411,77.420691,23.473407,69.43539,63.272531,50.85416,48.89422,48.490576,61.486455,64.249641,43.277595,60.892297,45.941565,50.610914,52.976674,35.314265,83.014308,32.319079,23.307389,43.342334,39.18923,54.812339,46.93927,56.483501,55.651217,69.813231,55.509983
2016-12-12,113.300003,61.420278,38.948416,123.610001,65.620003,72.82,145.759995,760.119995,66.52538,70.790001,73.26752,157.160004,22.610001,44.990002,286.48999,48.220001,56.179023,59.549999,94.297576,66.366378,68.729276,89.419998,51.380001,160.330002,29.913149,79.250855,117.150002,75.089996,104.059998,57.813759,48.06,30.209999,,57.09,34.509998,12.616669,117.769997,15.36,197.639999,26.34,172.989641,31.622017,73,37.099998,789.27002,237.169998,54.490002,134.580002,117.410004,15.83,165.5,35.970001,115.360001,84.263759,41.900002,67.610001,253.110001,74.146588,103.06643,121.739998,42.48004,73.272459,56.610001,179.639999,65.891429,104.053687,61.250002,42.98,62.169998,51.540001,40.02,110.690002,40.351961,71.389999,104.720001,32.400002,84.460626,89.787279,68.470001,143.074851,58.77,85.010002,48.720001,186.119995,40.647577,76.739998,94.669998,71.730003,159.490005,104.32,120.129997,51.303911,110.389999,78.5,51.212464,86.639999,55.779999,71.669998,90.980003,83.117881,51.863186,76.555264,23.413679,68.877838,63.361984,50.933637,48.2869,47.99537,60.777994,64.528121,43.217849,60.962277,46.001192,50.560944,52.846779,35.234438,82.89496,32.528618,23.32737,42.823267,38.540734,54.732639,46.93927,55.924656,55.402151,69.31485,55.599838
2016-12-09,113.949997,60.925273,38.948416,123.309998,65.830002,72.470001,143.449997,768.659973,66.296288,70.42,74.452461,156.490005,23.09,44.84,287.769989,48.619999,56.66581,60.040001,94.743869,65.909023,69.177507,90.449997,50.77,159.699997,29.804085,79.648445,115.809998,74.849998,104.860001,57.258142,48.010063,29.969999,,57.490002,34.900002,12.961118,119.68,15.75,196.600006,28.209999,174.632509,31.542615,72.234921,37.66,789.289978,241.850006,54.200001,133.389999,116.230003,15.647,166.520004,35.759998,112.260002,85.019572,42,67.849998,259.529999,74.32571,104.194098,121.260002,41.773036,72.914595,57.389999,178.490005,65.673408,104.053687,60.763731,43.73,61.970001,51.720001,39.779999,110.599998,40.361924,70.580002,103.57,31.700001,83.706608,89.213872,68.519997,145.552127,58.75,84.779999,47.939999,183.429993,39.916081,77.389999,95.230003,71.989998,160.119995,104.989998,119.599998,51.761448,109.790001,79.139999,50.945323,86.389999,57.139999,70.080002,89,83.813757,51.654742,76.197156,23.642639,68.549278,63.590583,51.162128,48.436242,47.500164,61.207063,65.343674,43.924868,61.882011,46.577572,50.381047,52.956689,35.434007,82.89496,33.027523,23.277418,43.102765,38.68041,55.818526,47.786548,56.473523,55.920208,70.03252,56.388559
2016-12-08,112.120003,60.291666,38.431752,121.739998,65.82,71.669998,140.589996,767.330017,66.236528,70.21015,74.591874,155.389999,22.950001,44.080002,289.540009,49.169998,54.867683,60.150002,95.477778,65.32241,68.958377,90.610001,49.779999,157.589996,29.695023,77.640588,115.169998,74.68,103.379997,56.980336,47.680476,29.42,,57.599998,34.200001,12.823338,118.910004,15.6,197.070007,28.639999,172.919936,31.294482,71.559271,36.419998,776.419983,241.449997,54.43,132.529999,115.650002,16.023797,165.360001,35.700001,110.989998,84.651613,40.98,67.190002,259.25,74.873023,104.603246,120.449997,41.155653,71.642195,57.189999,175.880005,64.771605,104.163124,59.662183,43.580002,61.009998,51.549999,39.880001,110.019997,40.192586,69.32,102.150002,30.940001,82.843446,88.373539,68.550003,145.412844,58.650002,84.470001,47.41,183.660004,39.945735,77.839996,94.550003,72.129997,159.320007,105.370003,118.980003,51.622198,108.43,79.279999,50.589131,84.279999,57.290001,70.339996,88.32,83.624881,50.920218,75.958421,23.592865,67.722901,63.302348,51.152195,48.087778,47.004958,61.047409,65.443138,43.865119,62.08195,46.67695,50.151179,52.696904,35.573711,82.735838,33.656145,22.817864,43.272459,38.161611,55.69898,48.005845,56.852742,56.049719,70.550833,56.728009
2016-12-07,111.029999,59.390757,38.233035,121.57,64.919998,71.650002,141.190002,770.419983,66.126964,69.220847,73.974504,154.139999,22.57,44.119999,285.299988,48.549999,54.877619,59.060001,96.52906,65.551091,69.057983,89.580002,49.900002,153.850006,29.695023,80.046043,114.440002,73.82,101.209997,56.454487,47.490711,28.91,,58.259998,33.529999,12.852863,117.949997,15.43,196.12,28.110001,177.659373,31.363959,72.314411,36.299999,771.190002,235.559998,53.540001,132.460007,116.510002,16.013881,164.789993,35.5,111.099998,83.607388,41.290001,67.379997,266.380005,76.027369,105.032357,119.919998,41.763076,71.791306,56.759998,176.050003,64.821157,104.86949,59.602643,42.639999,61.369999,52.099998,39.380001,109.75,40.162704,68.639999,102.809998,31.190001,83.518099,88.848084,68.339996,148.128884,58.759998,84.349998,47.150002,183.75,39.985277,76.970001,93.980003,72.199997,159.399994,106.330002,118.620003,51.085087,109.68,79.309998,50.836486,84.989998,57.279999,70.599998,88.07,83.624881,51.128663,75.550573,23.373859,67.593472,63.660161,50.814426,47.968306,46.925727,60.797951,66.169174,43.138183,61.772043,46.070755,49.531537,52.087401,35.174566,82.109272,33.536409,22.398271,42.823267,38.450942,54.832264,47.347958,56.004489,55.461924,69.284948,56.328655
2016-12-06,109.949997,61.004472,38.173419,118.410004,64.199997,70.949997,145.110001,764.719971,66.087121,68.161602,72.002909,152.240005,22.16,43.990002,291.160004,47.990002,55.662434,57.919998,94.436423,64.656262,68.43045,87.839996,49.900002,151.009995,29.0803,78.942713,112.760002,72.730003,99.890175,55.779811,47.251012,28.209999,,56.57,33.049999,12.360793,117.309998,15.89,192.93649,27.5,177.320845,30.937171,72.006397,35.07,759.109985,231.380005,54.02,128.740005,113.07,15.468517,160.350006,34.720001,112.059998,83.229481,40.57,67.800003,266,72.106584,101.789078,119.25,40.478521,71.681958,55.669998,171.800003,63.72115,105.257489,59.820965,42.509998,59.950001,50.57,39.369999,106.209999,39.316021,69.650003,101.550003,31.559999,82.258088,87.177299,67.449997,148.357704,57.439999,83.959999,46.93,180.110001,38.897912,76.769997,93.900002,71.370003,157.320007,103.150002,116.540001,50.458458,107.43,77.110001,49.827276,84.709999,55.549999,69.860001,87.559998,82.034292,50.404068,74.95373,23.015487,68.180899,62.49728,50.099148,47.072259,46.321575,59.710313,65.64205,42.580532,64.361286,45.295623,49.461577,52.40714,34.296448,81.442932,33.10735,22.548125,42.623624,39.239118,54.294301,46.520613,54.597391,54.774505,67.979184,54.87102
2016-12-05,109.110001,60.252065,38.183357,117.720001,63.9,70.360001,145.289993,759.359985,66.146889,68.241547,71.7241,152.160004,21.84,43.889999,290.220001,47.860001,55.185583,57.279999,93.672755,64.25856,68.410532,86.709999,48.880001,151.770004,29.278598,77.521306,113.25,72.889999,99.195524,55.621064,47.680476,28.35,,56.93,33.32,12.242696,117.43,15.87,194.104107,27.559999,177.748995,30.87762,71.8971,34.939999,762.52002,228.550003,53.900002,129.679993,112.879997,15.418939,159.839996,34.389999,111.940002,82.801847,40.619999,67.260002,266.929993,72.305613,103.335876,119.290001,40.856915,71.244567,55.669998,171.619995,62.958077,103.735328,59.791194,42.09,60.220001,51.849998,38.799999,105.959999,38.817972,70.213851,100.709999,31.59,82.337454,86.771957,66.360001,148.307971,57.5,84.43,46.869999,180.759995,38.186187,76.980003,93.339996,70.510002,157.630005,102.839996,116.559998,50.09044,107.419998,77.309998,49.223728,85,54.349998,69.442988,87.480003,81.845416,50.25518,75.092993,22.816391,67.991726,62.378008,50.03954,46.932875,46.410712,59.670399,65.264114,41.983052,63.191628,44.947804,49.111776,52.207302,33.967156,80.687079,33.137283,22.3683,42.374071,38.939808,53.477397,46.091993,53.749142,54.694806,67.520674,54.311929
2016-12-02,109.900002,58.836349,37.65676,117.290001,63.432341,70.610001,144.009995,740.340027,64.852036,68.511352,71.554823,152.25,21.23,44.009998,297.190002,47.650002,55.592893,56.02,94.357079,64.348046,68.510138,86,48.119999,152.089996,29.000982,77.153535,113,73.129997,97.74669,54.986071,47.790336,28.42,,56.349998,33.009998,12.045868,115.400002,15.42,192.40757,27.4,177.898342,31.105901,71.956714,35.029999,750.5,223.360001,53.989997,129.869995,112.449997,14.992563,160.020004,34.16,111.959999,81.150978,40.360001,67.709999,267.619995,71.957314,100.890937,118.239998,40.996324,71.582553,55.66,172.429993,63.413939,103.377181,60.664494,41.830002,59.25,50.459999,37.889999,105.599998,38.349804,70.085249,100.599998,31.629999,81.752096,87.078437,65.839996,149.153617,57.209999,84.510002,46.759998,179.360001,38.166416,77.940002,93.800003,70.720001,160.729996,102.650002,116.349998,49.732366,108.220001,75.720001,49.283095,85.110001,53.580002,70.376302,87.040001,80.960655,50.195623,74.436468,22.547611,68.111205,62.427707,49.6521,46.484851,46.351286,58.8422,64.856334,41.465234,61.792037,44.530427,48.452155,51.807628,33.558033,80.249486,31.989804,21.658989,41.954821,38.830061,52.829848,45.464008,52.691323,53.798168,66.464109,54.182138
2016-12-01,109.489998,58.569046,37.358682,117.660004,63.790548,70.349998,142.389999,743.650024,64.881916,68.541329,72.221976,152.389999,21.5,43.630001,295.779999,48.599998,55.433943,57.27,95.448026,64.705978,69.585902,86.610001,48.220001,151.740005,29.19928,76.298702,113.290001,73.620003,98.183328,55.670671,47.790336,27.389999,,56.77,32.169998,12.232855,115.099998,15.03,191.798811,28.200001,175.638141,31.155527,72.374025,36.039053,747.919983,226.630005,53.063091,129.470001,113.669998,14.933069,159.820007,33.759998,111.379997,81.339935,40.169998,65.970001,266.399994,70.653705,99.972842,118.470001,40.667718,71.45332,56.27,172.630005,62.323839,102.96928,60.297309,42.16,59.200001,50.650002,37.59,106.830002,38.549025,70.500714,99.029999,31.459999,81.216342,86.771957,64.160004,148.477101,58.509998,84.112353,46.59,176.820007,38.433314,77.82,94.139999,70.410004,160.940002,103.389999,116.43,50.120278,107.480003,75.43,49.342457,84.220001,54.34,70.167796,87.239998,81.408003,49.877992,74.217624,22.796481,67.9519,62.437644,49.63223,46.3156,45.935315,58.512913,64.687257,41.803807,61.12223,44.977616,48.132339,51.907548,33.458245,80.627409,31.221489,21.609036,41.974785,38.530755,53.258226,45.364326,52.182374,53.688579,66.464109,54.112252
2016-11-30,110.519997,60.192663,37.825667,119.43,63.014435,69.919998,144.070007,750.570007,65.688704,69.100937,71.734059,150.559998,21.120001,44.369999,294.070007,47.419998,56.069744,56.389999,94.773621,64.855117,69.237277,84.040001,48.52,150.110001,29.566129,76.427918,111.559998,73.610001,98.361952,55.283726,48.269741,27.809999,,56.439999,32.509998,11.770309,118.419998,15.35,191.279866,28.110001,174.592688,30.530234,73.228524,34.159442,758.039978,219.289993,52.913587,129.399994,113.940002,15.270202,162.220001,34.700001,111.300003,79.728847,40.349998,67.120003,265.25,70.205903,101.988661,119.269997,41.066032,72.576617,55.009998,171.740005,63.354478,102.18333,60.724035,41.360001,60.259998,49.889998,37.360001,106.459999,40.03321,70.589746,100.099998,32.139999,81.811622,87.27616,68.129997,148.775555,57.970001,83.555649,46.82,179.649994,38.186187,77.239998,91.82,73.93,158.320007,101.330002,115.919998,49.354399,107.720001,77.32,49.372143,84.730003,52.919998,69.929503,87.300003,81.368238,50.205551,74.03857,22.408244,68.449716,62.03014,49.612361,47.291294,46.301766,60.299035,64.478397,40.977292,62.651784,44.490675,49.091787,51.86758,33.77756,80.269373,31.031905,21.179454,41.855001,39.149325,52.21219,45.563686,54.826917,55.113234,67.421,53.752834
