Date,AAPL,MSFT,AMZN,JNJ,FB,XOM,BRK_B,JPM,GOOGL,GOOG,GE,WFC,T,PG,BAC,PFE,CVX,CMCSA,VZ,PM,HD,MRK,UNH,V,C,KO,PEP,CSCO,INTC,DIS,ORCL,MO,IBM,AMGN,MMM,MCD,MDT,MA,ABBV,BA,WMT,CELG,HON,BMY,GILD,PCLN,SLB,UTX,UNP,SBUX,ABT,AGN,QCOM,LLY,CVS,USB,GS,TXN,TWX,UPS,ACN,DOW,NKE,DD,COST,LMT,MDLZ,NEE,CL,WBA,LOW,MS,AXP,CAT,DUK,PYPL,BIIB,MET,GD,AIG,COP,KHC,FDX,DHR,MON,BK,BLK,SPG,SO,GM,RTN,OXY,F,COF,EMR,KMI,HAL,EXC,ALL,FOXA,TGT,FOX
2014-11-19,109.378985738,45.1631820728,326.54,100.729362108,73.33,86.8101851879,145.65,56.6623427953,547.2,536.99,24.6051007354,49.6384921121,31.0813266765,81.8810031124,16.4483535721,27.8156655421,104.639123578,26.0658862195,44.5139811742,76.881360078,91.2704912995,54.6708851766,92.6090163523,61.3409186306,52.7176990157,40.4747875529,91.0197650054,24.497790867,31.8106977925,86.3613258942,39.4124907419,44.293818051,147.956747417,153.146787715,148.842376744,88.5597722393,68.2787754014,82.6780998583,59.7557116258,122.14593798,78.8042393989,106.98,91.5972240943,55.3232489935,97.3387567752,1156.65,88.7503739221,102.211219325,113.113663796,37.5208516348,40.9589434301,264.365131655,64.334159425,62.9369233018,85.7384853106,41.375358391,182.204136446,48.6798976619,76.9090626821,98.1212815486,79.4379637908,47.1900521586,46.9575863704,63.8405134652,131.801041789,171.856811005,37.5335066243,95.6240154666,64.601401625,64.8890029205,59.7942434401,33.7991961776,86.8557629076,92.2322311924,72.1847495969,,303.61,50.579929602,136.407909882,51.4724197026,66.24023976,,168.253798606,61.5373681934,113.558879878,38.1188068893,323.47224326,161.826885112,42.1137301617,28.5608213755,98.5385996787,73.644910168,13.473340887,76.5641486102,58.726261774,37.2818515473,46.2449438884,32.7524630494,64.0325099546,34.0196458049,66.9364747298,32.711352129
2014-11-20,110.943314129,45.6127533585,330.54,100.192188239,73.6,87.0008570725,145.72,56.2135321593,543.76,534.83,24.5411201614,49.7501229039,31.0022393312,81.641072302,16.3905047319,27.8156655421,105.393797432,26.0658862195,44.2494893075,75.9782276666,92.0916425656,54.4325479844,92.5994552315,61.7852757215,52.5801574976,40.5022467032,90.6960487392,24.7004803739,33.2924187959,85.4767520819,39.4124907419,44.0143902204,147.232682308,153.184452936,149.339049034,88.6331440473,68.5832515459,82.9920176556,59.4728983341,122.229466089,78.4240801078,107.35,91.7489850537,55.1351066742,95.6742773502,1153.88,89.8153784092,102.361723605,113.498531864,37.7040683352,41.2890293201,256.862663063,64.5532625648,62.5529902776,85.4131020647,41.3942125073,182.743458378,48.9516953193,76.5859552892,99.115126411,79.2480117014,47.1900521586,47.1271083429,64.0017947624,131.085601522,171.450268011,37.3703174651,95.0246941856,64.3838247855,64.4582601662,59.9575107286,33.7134597725,86.97093077,92.9515151277,71.9961604278,,299.1,50.5614765083,136.769456968,51.8821409257,67.2320525832,,169.057433944,61.4926516851,113.520887613,38.2816668333,324.574267879,164.120740148,41.9711831588,28.5430541461,98.4536037618,74.3553387528,13.4907934011,76.9914039038,58.7811889089,36.35299252,46.9897519873,32.652524882,63.9564731312,34.0682314173,65.727001876,32.8474064753
2014-11-21,111.095931533,44.93839643,332.63,100.54412974,73.75,87.8997388144,146.7,56.5220894716,545.89,537.5,24.6690813094,50.0571075815,31.0022393312,81.7610377072,16.5062024124,27.8248034086,106.534792426,25.9220876563,44.2671220986,77.0318821466,92.7617775069,54.6892188068,92.4655995398,62.4113036671,52.7176990157,40.7310729558,91.4637187418,24.7649724898,32.9590315701,85.5344416784,39.9133337327,44.3839560609,147.48931298,153.306864903,150.088743055,88.6698299513,68.9733616061,83.1097368296,61.4525913758,123.231803396,78.4889853526,108.2,93.1717440487,55.3138418776,95.6647660392,1151.46,91.431569429,103.753888198,114.380912312,38.456221105,41.3173223963,258.114730669,65.2470891742,63.0773866033,85.4896628284,41.4507748565,182.589366398,49.2609823087,76.0727847239,99.7095756744,79.8558583875,48.4367202032,47.185230162,64.6469199511,131.528044845,173.640056409,37.4375130013,95.6516764488,64.648700938,64.6975616963,60.754639255,33.8468275139,86.750192367,96.9212340615,71.6369429628,,303.55,51.493357736,137.568666316,52.0155385332,67.6269410221,,170.978318411,62.2975488347,114.746138157,38.4062067905,332.391171321,163.735372502,42.0959117863,28.5430541461,99.8985343493,74.9801735323,13.4646146299,77.1053386488,60.0445130125,36.1981826821,48.3456846803,32.9341688084,64.0610237634,34.2091296933,66.0224456266,32.9931789893
2014-11-24,113.151497193,44.5731197604,335.64,99.6306006544,74.01,86.910060937,147.27,56.9989507723,547.48,539.27,24.6782213914,50.3268819952,30.4925653286,81.3088604106,16.5640512526,27.6146324797,105.645355384,26.3702598449,43.6411580139,76.5891701802,92.8750397505,54.3133793883,92.6472608356,62.5095041292,53.4447041829,40.5205528034,91.2694889821,24.9031698809,33.5702414841,87.0920607827,39.9037021368,44.3929698618,148.616654857,154.596898715,149.826350147,89.1192322752,69.3920163047,83.374604971,61.8357577709,124.930208278,79.18439869,110.98,93.2096842885,55.3796916893,95.6837886612,1160.14,91.9734138172,102.333504053,115.375937072,38.8226545057,41.7983046931,265.199843392,65.4524983677,62.6747251389,86.9634575307,41.827857184,183.05164234,49.532779966,77.3842206129,99.6259812467,80.6631547675,47.9050529489,47.4419348631,64.6469199511,131.603354347,174.46238201,37.427913639,95.172219424,64.279766297,64.8315705532,61.1195896647,33.932563919,87.3740182885,96.4750959245,70.9723906525,,306.74,51.9270054359,137.84458383,52.5014869606,67.342254008,,172.026964523,62.2379268237,114.480192302,38.358306807,332.27910102,163.854652964,41.6148156516,28.5963558345,100.663497602,75.5450926479,13.6740447991,77.9503546738,60.2092944173,37.1452546315,47.6295230467,32.0256400137,64.5552631159,34.7387128685,66.0778413298,33.4790873691
2014-11-25,112.173791949,44.460726939,335.04,99.4628095979,75.63,86.0565772629,147.81,56.3818361478,549.23,541.08,24.5502602434,50.1222255434,30.5980151223,81.9455998691,16.4869194656,27.8430791415,104.351628776,27.1395821579,43.500095685,76.4120853937,91.5630854288,54.395880724,93.6033729185,63.1576271789,53.3759334238,40.6670016051,91.5007148865,25.1334988661,33.635066778,88.1208585861,39.6340174494,44.5822596826,148.259204994,152.770135507,148.120796249,88.9633171832,69.2588079915,84.6989456783,62.0912020344,125.115826298,78.7671506876,111.07,93.7882729465,55.0504426305,96.1688655222,1179.17,88.9372168146,105.080207167,115.00045603,38.6731882502,41.6474082863,268.608249653,65.9774329735,62.5998113781,86.4083919935,41.4884830892,181.886321736,49.1485143125,78.6452897613,99.4959454704,81.0335613419,47.1075520674,47.1222648579,64.225796564,130.727881389,174.323787808,37.2071283059,95.4995410467,64.6392410754,64.9081470429,60.4569165524,33.6277233673,87.7195218757,96.7300320028,71.080155892,,305.4,51.4841311891,137.578180713,52.101294138,65.8729016773,,171.370335649,62.1410410556,113.473397282,38.4157867872,333.427821598,164.24919603,41.4009951473,28.6318902934,100.484061777,73.9188103453,13.6827710562,78.4820501503,60.1452127599,37.1088287873,46.0826139181,31.962042998,64.4982354983,35.5257997894,66.5671700416,34.1593591008
2014-11-26,113.509194234,44.7229768556,333.57,99.9382175913,77.62,85.7841888563,148.19,56.4192370342,547.73,540.37,24.5594003254,50.494328183,30.8704270892,82.0194247338,16.496560939,28.4187647293,103.417270671,27.2546210085,44.1172433741,76.6777125735,92.2143433295,54.7717201426,93.8041564559,63.1576271789,53.1794455408,40.8180269317,91.8891744059,25.2670896776,34.1721906417,88.3804617702,40.3274923598,44.8166185082,148.433347235,155.105379196,148.355075631,89.0275175152,69.9153346781,84.9147641639,62.6750746365,125.087983595,78.7949672211,112.61,93.9779741458,55.3702845733,95.3984493312,1166.83,86.7044442496,103.622196952,115.751418114,38.4272921523,41.7322875151,268.767242364,66.3517341707,63.0399297229,86.9825977216,41.8372842422,181.558876277,50.9198852517,79.9331493098,99.365909694,80.8721020659,47.446719109,47.3692825892,64.0376350506,131.556285908,176.15323128,37.4375130013,95.8245273313,64.9797961286,65.5399030825,60.3704809291,33.4562505569,87.7675084851,96.3203133055,71.5650994698,,304.92,51.5487170168,137.511579934,52.0345953343,65.0463909912,,171.58594513,62.1932103153,114.793628488,38.521166751,333.978833907,165.790666615,41.7128167161,28.4897524576,100.739049528,73.7219445929,13.6216872568,78.567501209,59.8522680402,38.5385431725,45.2041223142,32.4253926833,64.4409716017,35.2925888499,66.6225657448,33.8775322405
2014-11-28,113.442424119,44.7791732663,338.64,100.907677029,77.7,82.2068211161,148.69,56.2509330457,549.08,541.83,24.2120772096,50.6803795027,31.0901141593,83.4497814883,16.4290706254,28.4644540616,97.8111220395,27.3409001464,44.6021451298,76.9699024713,93.8188917805,55.3675631232,94.3013347391,63.3859432532,53.0222552344,41.3156953567,92.5828521191,25.4651726048,34.4963171112,88.947742802,40.8475985426,45.3033637615,148.63498562,155.660941202,150.023144828,89.5734147853,70.2864149792,85.630889139,63.1312251069,124.698185753,81.1686447462,113.69,93.9684890858,55.5490197767,95.4174719532,1160.19,80.2957330379,103.546944812,110.081654385,39.1553374616,41.9774941762,268.906360987,66.9394052179,63.789067331,87.4323922087,41.6675971948,182.030782967,51.0042362488,81.2019294576,102.096660998,81.9928193934,44.6142159782,48.0909618434,63.9749145462,133.787329898,178.397636711,37.6295002474,96.9294806988,65.8311837617,65.6739119394,61.3020648696,33.5134081604,88.6984487063,91.5948909966,72.6517323015,,307.69,51.3088267998,138.301274886,52.2156349445,60.6750678073,,174.624078726,62.2751905806,113.891312196,38.3487268103,335.351695085,165.891596236,42.2562771645,29.6979240617,100.7673815,68.2781785693,13.7264023414,78.9947565026,58.3600808743,37.6552164505,40.2960279184,32.8614865048,65.0422425157,35.759010729,68.3213673104,34.3634406203
2014-12-01,109.760529248,45.5378248109,326.0,100.702599071,75.1,83.8502311694,148.52,56.1013295003,539.65,533.8,23.7824933557,50.0664101475,30.8089147096,83.126797705,16.1880337911,28.5649705928,100.380606829,27.1299955871,44.1084269785,76.5891701802,93.3280887249,55.4775649043,94.7124629347,63.376123207,52.413142797,41.0576450623,92.1851435635,25.4191068078,34.422231061,89.1304265241,40.5297558753,45.3394189655,148.057566609,156.696734774,148.214508002,88.6204076866,70.2864149792,85.7976579688,63.0491180222,122.869848257,79.9447172723,113.43,92.3844840715,55.5490197767,95.6362321062,1153.2,79.6324407697,103.180090629,108.064229187,38.9817637455,41.7983046931,261.413829441,65.9201632454,64.154271915,86.2839807524,41.1208278199,181.827893182,50.8449065876,80.0953242159,101.975913491,81.6793984459,44.1100487543,47.316004255,63.6881922401,133.65553827,177.969243973,37.4183142767,97.3194642402,65.6514463725,64.869858798,60.6585996735,33.4371980224,88.429723694,90.1381134062,73.6395803303,,308.44,50.192414636,136.778971365,51.8630841246,62.2362546587,,174.15365804,61.9100057627,112.884517175,37.9176269585,333.371786448,165.50622859,42.4879160442,29.2626269397,100.370733888,70.6667681123,13.7613073697,78.1497404775,57.4995557603,37.2818515473,39.350694562,32.9250835204,64.5268674466,36.2254326081,67.1672901599,34.7132946538
2014-12-02,109.340831387,45.3879677157,326.31,101.150041888,75.46,85.5208800633,149.87,57.1111534313,538.59,533.75,23.8099136017,50.438512787,30.1322785337,84.0403804063,16.5351268325,28.8482444535,102.437991503,27.3313135755,43.2973185872,77.3771974803,93.0921257174,55.7159020965,95.4486692386,63.8327553556,53.4054066063,41.0484289804,92.8510741682,25.6310094742,34.8204435807,89.8707763453,40.6260718351,45.5737777912,149.093254676,159.399214365,150.501074766,88.0004904476,70.7240994369,86.0232863856,63.1950861728,122.767758346,80.1116164733,115.2,92.8207968299,55.72775498,97.1960871102,1139.36,79.9891160112,103.170684112,112.155642906,38.750332124,42.6470969816,262.546652513,67.3250643426,65.9053810739,86.2169900841,41.5450454384,183.750515432,51.135448911,80.5913886346,102.551786215,81.6604032369,44.7425494534,47.4855262275,64.2347566361,134.672216544,177.047268298,37.3319200159,97.5980239127,66.0866000516,63.893508555,61.4365202837,34.0754579277,89.2550933747,90.6024612632,73.9449151755,,328.27,50.819819819,137.216633627,52.5062511609,63.5586717564,,176.789973966,62.2900960834,112.856022976,38.5882267279,334.12298333,166.855015352,42.6839181732,29.5469026112,100.842933426,71.7696855756,13.8747487113,78.1782241638,58.1678359021,37.9010908989,38.519947067,33.343006766,65.0040665846,36.1379785057,67.4627339104,34.781321827
2014-12-03,110.580847794,45.0320571145,316.5,100.413625585,74.88,86.2109306933,149.73,57.5412636242,536.97,531.32,24.1115363076,50.5966564088,29.8774415324,83.0529728403,16.7183148265,29.01272605,102.159480914,27.3888330008,43.0151939293,77.6074077029,93.4999253716,55.5325657948,96.7346399901,64.2231021923,54.2404801092,40.3664389165,91.5423355493,25.7507805465,34.6630107241,89.5246387666,40.5104926834,46.1416472534,150.788850183,158.259841437,152.056689861,88.3613377957,71.2093582921,86.641312049,62.4926144483,122.480050416,79.2029430457,114.23,94.8221444828,55.5302055448,95.9501053692,1130.17,81.4345893585,104.402937906,114.022232575,38.7985470451,43.0809241512,264.166390765,68.2892121543,66.6076975815,85.3078310145,41.7807218931,184.484783226,52.1289162102,80.0094669127,103.006911433,82.1732738783,45.3017167381,47.7083265341,64.7365206717,134.323910098,176.646814217,37.1207340451,96.9294806988,65.3298110445,64.496548411,61.7534509026,34.7899279709,87.5755620477,91.2124868791,73.6126390204,,347.34,51.1150693168,138.082443755,52.4298506499,65.018840635,,176.446958883,63.2365955094,114.793628488,38.7031866883,335.118319199,166.625629848,42.6750089855,29.8844799712,101.655116632,73.9132590325,13.9707375389,78.0263111705,59.0283610161,38.092326581,39.0833275521,32.9069129445,64.9658906536,36.1962812406,67.7027819577,34.6647038158
2014-12-04,110.161149933,45.7438783168,316.93,100.264477979,75.24,85.6843131072,150.05,57.3916600788,542.58,537.31,23.8464739297,50.6989846347,29.7983541871,83.5882031097,16.6409599864,28.9396231182,100.874738519,27.0221466647,43.0063775337,77.1646957365,93.8413390356,55.8442375077,95.6502139664,64.1101716609,54.2110069267,40.0899564581,91.0116283558,25.5849436771,34.6907929929,89.6400179595,40.3467555518,45.9163022287,150.35807727,156.828563047,152.056689861,88.5093777333,70.3530191358,87.0827589514,63.468776455,121.876791851,79.0351006894,113.63,94.1487052252,55.3985059212,96.8441686032,1140.11,82.0634641265,104.609881292,112.90039333,39.2035523828,42.9017346681,265.81594015,67.3434290628,67.7782250942,85.9777376973,41.9786901151,185.45092506,51.9320972169,80.7631032411,102.570362755,82.0023169979,45.6225504261,47.9747182051,64.8440415365,134.634561793,176.693378645,36.8711506251,96.0938016814,65.6987456855,64.9942955937,61.9935498564,35.0471371865,88.1322067161,90.7481390222,73.9538956122,,341.18,50.912085287,137.84458383,52.6877023744,63.650506277,,176.584164916,63.035371222,115.012084011,38.6840266949,338.705284313,167.038523755,42.6839181732,29.3958811607,103.883898454,73.4151672749,13.7962123979,77.9408601118,59.101597196,37.755387522,39.0737365515,32.4253926833,65.2712981019,36.5655318949,67.6566188717,35.1311758604
2014-12-05,109.693759133,45.3505034419,312.63,101.150041888,76.36,85.1849343618,150.68,58.6258893278,528.08,525.26,23.7733532737,51.1920206321,29.8247166356,83.4036409478,17.0954196723,29.2320348453,99.6079645496,27.0053701656,42.8564988093,77.1558414972,94.495715225,56.3667459677,96.2835955378,64.6527292138,55.0952024003,40.117604704,91.0209390083,25.3361883731,34.8852688746,90.1496093948,40.3852819357,46.0334816415,149.643177543,159.361549145,152.066061036,89.1107899801,71.3996558824,87.3868668175,63.5964985868,122.702792039,78.4383278668,114.13,94.5565628037,57.0541583312,99.4788017502,1135.97,81.8100369812,104.685133432,111.816262966,40.2932096006,42.722545185,264.385005744,67.3709761431,67.2819214288,86.8007659077,42.5443136064,188.83242148,52.0914268781,80.3815152267,103.081217591,81.8598529308,45.9800508212,48.1103357831,65.4712465811,134.851076611,176.823759043,36.9575448859,95.5738236261,65.6230667847,65.6643398782,62.291272559,35.4758192124,88.9191871093,89.9378064875,72.4990648788,,340.87,51.9915912636,138.101472549,52.8405033964,62.3097222752,,178.397244643,63.2589537635,114.793628488,39.3833664544,342.170179933,165.919122497,42.354278229,30.1421047985,101.636228651,72.4723507337,13.7002235703,78.7478978885,59.3945419157,37.4457678463,38.7188695283,32.3345398039,65.548073602,36.7404400995,68.0074583254,35.4907480615
2014-12-08,107.213726318,44.6714634791,306.64,101.159363614,76.52,83.2600562884,151.94,58.5978386631,530.73,526.98,23.4808706498,50.9501539164,29.7719917387,83.7543090554,17.0760809622,29.2137591124,95.9513900415,27.0149567365,43.1121742804,76.8459431207,95.2449285432,56.7242517561,95.8901312283,64.591353925,55.3801098307,39.7581775081,91.0395603134,25.0874330691,34.4500133298,90.1880691258,39.8459125609,45.9072884277,148.350858805,161.621462392,150.81032355,85.6873664215,71.1617838946,86.3666339763,63.3319313139,120.911578148,78.5408981957,118.19,93.6649671669,57.0729725631,100.401398917,1135.68,79.041110764,106.340680514,108.356473024,40.4041039193,43.1092172275,263.898090563,66.6731167746,68.1996149988,86.8581864805,42.7705630029,189.962807426,51.6228102276,79.4943230933,102.36602082,80.7011451854,44.3483823511,47.3305347098,65.1218037705,133.98501734,176.805133272,36.7079614659,96.2609374848,65.6892858229,64.8315705532,63.4725594114,36.1998155228,89.7925433993,86.7237909287,73.3073041751,,344.05,52.0008178104,137.920699006,53.1843056957,59.7199887923,,177.907223095,63.1546152441,113.995790924,39.5079064116,341.447152933,167.781732787,42.8086468007,29.2981613986,102.013988281,68.3364102463,13.4646146299,78.9947565026,58.2319175595,36.2801408316,37.0116714169,32.5525867146,65.987096809,36.3323209553,68.1182497319,35.1700485308
2014-12-09,108.854363411,44.5731197604,312.5,100.721242522,76.84,82.9695086546,150.46,58.3921337883,536.11,533.37,23.3803297478,51.0059693123,28.9020309412,83.7081685149,16.979387412,29.1954833794,96.140058505,26.933470884,41.3665279599,76.6422956162,94.495715225,55.0100573349,96.9457671806,64.8466751264,54.8692413348,38.7444084943,90.4343678997,25.2624830979,34.1629298854,89.3611849099,40.3274923598,45.699971005,149.386546871,159.502793723,150.716611798,84.5308044085,71.095179738,86.170435353,63.0764870505,120.336162286,77.916151647,118.68,94.205615585,56.4144744455,100.729539147,1135.18,80.2237707754,108.165544913,109.412321725,40.0328490265,42.854579541,262.069674377,67.035819999,67.6190333525,87.3271211585,42.6197300719,190.223665721,51.5572038965,80.0571654145,102.198831965,80.9005948793,44.1650488151,46.9963342498,64.6558800231,134.653389169,177.522225464,37.0151410597,97.1151871471,65.5852273344,65.654767817,63.2324604577,36.2950781953,89.6005969619,86.9058881275,73.8012281895,,347.61,51.8624196083,137.977785388,53.088805057,59.6557046279,,175.202304152,62.8714106915,114.261736779,39.5079064116,340.611446402,167.203681317,42.8888294898,29.4147085523,102.495631811,69.5395476754,13.4646146299,79.0612184372,58.2502266045,37.0177641768,37.8844524739,33.0341069758,65.6912333434,36.0602415259,67.9520626222,34.7521673242
